osm_id,name,latitude,longitude,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,category,subcategory,display_name,osm_tag_type,osm_tag_value,addr_housenumber,addr_street,osm_addr_suburb,addr_postcode,operator,brand,phone,website,opening_hours,wheelchair
a1272415524,Dooliebeal Reserve,-38.2388205,144.3453728,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a1714052864,,-38.2353521,144.3385105,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2120296052,,-38.2404907,144.3765142,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2191142090,,-38.2233793,144.3507798,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2191142094,,-38.2222371,144.3503868,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2253716600,,-38.2453967,144.3808285,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2584524652,,-38.226872,144.3762895,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2585904902,,-38.2284875,144.3692411,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2585907844,,-38.227796,144.3712944,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2647130752,,-38.2343841,144.3495588,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648096954,,-38.2298728,144.3679595,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648096956,,-38.2293101,144.3680187,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648105476,,-38.234038,144.3659476,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648105478,,-38.2340382,144.3685069,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648105480,,-38.2325242,144.3705104,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648105486,,-38.2310459,144.3687258,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648115296,,-38.2366404,144.3644253,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648115298,,-38.2358103,144.3656505,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648115300,,-38.2392808,144.3597531,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648115302,,-38.2407058,144.3583114,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648124694,,-38.2395686,144.3680211,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648124696,,-38.2419088,144.3684089,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648124698,,-38.2432513,144.368632,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648124700,,-38.2447638,144.3691285,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648127416,,-38.2414637,144.3758271,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648132516,,-38.2230036,144.3769714,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648184142,,-38.2253429,144.3549527,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648193796,,-38.2384627,144.3477396,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2648287262,,-38.2425918,144.3474965,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2703375394,Anderson Memorial Park,-38.2286969,144.3508731,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,85,Ashbury Boulevard,Armstrong Creek,3217,,,,,,
a330322648,Warralily Reserve,-38.2354713,144.3708558,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a681737158,,-38.2429805,144.3382848,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1060148026,,-38.238969,144.3688747,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1095571045,,-38.2233416,144.3504886,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1095571047,,-38.222226,144.3503862,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1126858300,,-38.2453526,144.3808541,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1292262326,,-38.2269778,144.3764623,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1292952451,,-38.228509,144.369237,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1292953922,,-38.2277706,144.3712804,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1323565376,,-38.234191,144.3496271,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324048477,,-38.2298663,144.3679557,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324048478,,-38.2293097,144.3680186,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324052738,,-38.2341915,144.3662774,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324052739,,-38.2339154,144.3686441,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324052740,,-38.2327014,144.3702327,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324052743,,-38.2313315,144.3686706,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324057648,,-38.236609,144.3644615,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324057649,,-38.2357737,144.3657174,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324057650,,-38.2390942,144.3596841,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324057651,,-38.2406986,144.3585105,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324062347,,-38.2395719,144.3680208,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324062348,,-38.2415446,144.3683506,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324062349,,-38.2432558,144.3686356,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324062350,,-38.2448855,144.3695215,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324063708,,-38.2404274,144.3748456,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324066258,,-38.2229824,144.3769718,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324092071,,-38.2254808,144.3549678,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324096898,,-38.2383703,144.3479087,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1324143631,,-38.2424885,144.3474763,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1351687697,Anderson Memorial Park,-38.2287122,144.3510629,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,85,Ashbury Boulevard,Armstrong Creek,3217,,,,,,
w165161324,Warralily Reserve,-38.2354813,144.3708674,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w340868579,,-38.2427355,144.3383332,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w594235892,,-38.2401133,144.3388217,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w594235893,,-38.2413308,144.3342162,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w594235894,,-38.2416445,144.3341216,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w636207762,Dooliebeal Reserve,-38.2388398,144.3464707,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w857026432,,-38.2359088,144.3393048,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a1967561342,,-38.2315004,144.3395732,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n10033048492,,-38.2231161,144.3502937,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n10303469903,,-38.2455854,144.3806079,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n10303469908,,-38.243561,144.3790902,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n11705796935,,-38.2283579,144.3512633,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n2910721150,Warralily Boulevard Reserve,-38.2372288,144.3774019,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n6904594109,,-38.2416549,144.3389127,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n7979454568,,-38.2354507,144.3377712,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w983780671,,-38.2314916,144.3395729,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a1650206446,7-Eleven,-38.2312416,144.3728175,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,7-Eleven,,,,
a2429031802,7-Eleven,-38.2279871,144.3371381,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,7-Eleven,,,,
a2635045720,Foodary,-38.231241,144.3745415,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,Ampol,,,,
w1214515901,7-Eleven,-38.2279871,144.3371381,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,7-Eleven,,,,
w1317522860,Foodary,-38.231241,144.3745415,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,Ampol,,,,
w825103223,7-Eleven,-38.2312378,144.3728178,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,7-Eleven,,,,
a2109191260,Aldi,-38.2314911,144.3706929,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,35-43,Central Boulevard,,,,Aldi,,https://store.aldi.com.au/vic/armstrong-creek/central-boulevard-35-43,Mo-Su 08:30-20:00,yes
a3049571176,Woolworths,-38.2306672,144.3724251,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,,,,,Woolworths Group,Woolworths,,https://woolworths.com.au,,
n13574665156,Indian Groceries & Sweets,-38.2272473,144.3397355,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,,,,,,,,,,yes
n7953132542,Coles,-38.2277511,144.3399292,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,40,Main Street,,3217,Coles Group,Coles,+61 3 7033 1300,https://coles.com.au,07:00-22:00,yes
w1054595630,Aldi,-38.231481,144.3706786,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,35-43,Central Boulevard,,,,Aldi,,https://store.aldi.com.au/vic/armstrong-creek/central-boulevard-35-43,Mo-Su 08:30-20:00,yes
w1524785588,Woolworths,-38.2306021,144.3724161,ARMSTRONG CREEK,GREATER GEELONG,22750,327,Barwon,regional_city,shopping,supermarket,Supermarket,shop,supermarket,,,,,Woolworths Group,Woolworths,,https://woolworths.com.au,,
a1333069830,Tarnagulla I105 Bushland Reserve,-36.6455943,143.8569353,ARNOLD,LODDON,23940,338,Loddon Campaspe,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Parks Victoria,,,,,
a718941082,Arnold Bushland Reserve,-36.6924664,143.8700726,ARNOLD,LODDON,23940,338,Loddon Campaspe,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
w359470541,Arnold Bushland Reserve,-36.6931303,143.8701765,ARNOLD,LODDON,23940,338,Loddon Campaspe,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
w666534915,Tarnagulla I105 Bushland Reserve,-36.6455944,143.8569373,ARNOLD,LODDON,23940,338,Loddon Campaspe,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Parks Victoria,,,,,
a2492504346,,-37.3963096,143.7989375,ASCOT (BALLARAT),BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n2950233121,,-37.396347,143.7989083,ASCOT (BALLARAT),BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w1246252173,,-37.3963288,143.7989565,ASCOT (BALLARAT),BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a1095672858,Jenny’s Early Learning Centre,-36.6975471,144.325292,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,education,kindergarten,Kindergarten,amenity,kindergarten,,,,,,,,,,
a3103290350,,-36.6975851,144.3253386,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,education,kindergarten,Kindergarten,amenity,kindergarten,,,,,,,,,,
w547836429,Jenny’s Early Learning Centre,-36.6975628,144.3252866,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,education,kindergarten,Kindergarten,amenity,kindergarten,,,,,,,,,,
a2420948688,Epsom Maternal and Child Health Centre,-36.7085123,144.3215008,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,healthcare,clinic,Clinic,healthcare,clinic,,,,,City of Greater Bendigo,,,,,
w1210474344,Epsom Maternal and Child Health Centre,-36.7086931,144.3215632,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,healthcare,clinic,Clinic,healthcare,clinic,,,,,City of Greater Bendigo,,,,,
n11214930374,Epsom Child Health Centre/Strickland St,-36.7092346,144.3217662,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n11214930381,Howard St/Strickland St,-36.7065637,144.3254926,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n11214930382,Sullivan St/Howard St,-36.7060495,144.3228016,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
a1333684394,Ascot Bushland Reserve,-36.7114653,144.332056,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
w666842197,Ascot Bushland Reserve,-36.7114923,144.3320816,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
a1071170602,,-36.7001633,144.3279242,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a1103053510,Collins Park,-36.7065761,144.3250364,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a1446612872,,-36.6923512,144.3285689,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2158355278,,-36.7030082,144.3248559,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2162645662,,-36.7003999,144.3253335,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2162745248,,-36.6987421,144.3337684,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a3060158538,Elandra Drive Easement,-36.7019052,144.3251115,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,Bendigo Shire,,,,,
w1079177639,,-36.7031016,144.3247253,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1081322831,,-36.7002929,144.3255346,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1081372624,,-36.6986345,144.3337284,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1530079269,Elandra Drive Easement,-36.7019035,144.3251112,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,Bendigo Shire,,,,,
w535585301,,-36.7000579,144.3275839,ASCOT (BENDIGO),GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
